Branch_ID|PLU|Class|Burui|DP2|Supplier_Code|SPLU|Description|Normal_Price|Current_Price|Disc_Percent|MinQty4Disc|Point|Constraint_Qty|Constraint_Amt|Constraint_Point|Constraint_Flag|Point_Item_Flag|Point_Spending_Flag|Get_Class_Flag|Flag|Margin|Last_Update|Unit_of_Measure|Article_Code|Long_Description|Brand|Package|Perishable|Store_Type
|900000005893|TSH|MORACTSH0|SC|||SEMARANG CITY T-SHIR|50000.0|80000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER15009Z11|SEMARANG CITY T-SHIRT, WHITE, M|T-SHIRT|0|0|1
|900000005902|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ FLYING|165000.0|165000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007094|TUMBLER 12OZ FLYING OSMANTHUS|TUMBLER|0|0|1
|900000005903|MUG|MHSSVMUG0|SC|||MUG 14OZ BALI CRAFT|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007093|MUG 14OZ BALI CRAFT|MUG|0|0|1
|900000005904|MUG|MHSSVMUG0|SC|||MUG RECYCLED CERAMIC|115000.0|115000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11003329|MUG RECYCLED CERAMIC 14OZ 2 I/P|MUG|0|0|1
|900000005913|VAN|RSCCDVAN0|SC|000349||VANILLA BUBUK LOCAL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/03/27 00:00:00.000000000|UNT|VANP01A|VANILLA BUBUK LOCAL (10 X 750)|VANNILA|0|0|1
|900000005915|MIS|NPKMIMIS9|SC|251472||SPLASH STICK LOCAL 1|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2020/03/26 00:00:00.000000000|PAK|PPL094|SPLASH STICK LOCAL 1 PAC = 500 EA|MISCELLANOUS|0|0|1
|900000005920|TEA|MPFCOTEA0|SC|||NOT USED|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11003960|NOT USED|TEA BASE|0|0|1
|900000005951|OTH|MORSEOTH0|SC|||COFFEE SAMPLER 4PK|110000.0|125000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007442|COFFEE SAMPLER 4PK|OTHERS|0|0|1
|900000005952|MUG|MHSSVMUG0|SC|||MUG 12OZ HOLIDAY RED|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007241|MUG 12OZ HOLIDAY RED CUP TO GO|MUG|0|0|1
|900000005953|TUM|MHSSVTUM0|SC|||TUMBLER 12 OZ HOLIDA|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007246|TUMBLER 12 OZ HOLIDAY RED CUP TO GO|TUMBLER|0|0|1
|900000005954|MUG|MHSSVMUG0|SC|||MUG 3 OZ CANDY PANE|60000.0|60000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007234|MUG 3 OZ CANDY PANE|MUG|0|0|1
|900000005955|MUG|MHSSVMUG0|SC|||MUG 12OZ CANDY PANE|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007232|MUG 12OZ CANDY PANE|MUG|0|0|1
|900000005956|MUG|MHSSVMUG0|SC|||MUG 12OZ BRANDED RED|100000.0|100000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007239|MUG 12OZ BRANDED RED SNOWFLAKE|MUG|0|0|1
|900000005957|MUG|MHSSVMUG0|SC|||MUG 12OZ BRANDED GRE|100000.0|100000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007238|MUG 12OZ BRANDED GREEN SNOWFLAKE|MUG|0|0|1
|900000005958|MUG|MHSSVMUG0|SC|||MUG 12OZ SOOTHING ST|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007230|MUG 12OZ SOOTHING STACKERS RED|MUG|0|0|1
|900000005959|MUG|MHSSVMUG0|SC|||MUG 12OZ SOOTHING ST|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007229|MUG 12OZ SOOTHING STACKERS GREEN|MUG|0|0|1
|900000005960|MUG|MHSSVMUG0|SC|||MUG 3OZ AUDREY|45000.0|45000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007224|MUG 3OZ AUDREY|MUG|0|0|1
|900000005961|MUG|MHSSVMUG0|SC|||MUG 8 OZ ABBEY II MI|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007218|MUG 8 OZ ABBEY II MITTENS RED|MUG|0|0|1
|900000005962|MUG|MHSSVMUG0|SC|||MUG 8OZ ABBEY II SKA|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007215|MUG 8OZ ABBEY II SKATE GREEN|MUG|0|0|1
|900000005963|MUG|MHSSVMUG0|SC|||MUG 12OZ MUG IN A BO|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007214|MUG 12OZ MUG IN A BOX|MUG|0|0|1
|900000005964|MUG|MHSSVMUG0|SC|||MUG 12OZ CHRISTMAS G|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007213|MUG 12OZ CHRISTMAS GLASS|MUG|0|0|1
|900000005965|MUG|MHSSVMUG0|SC|||MUG 12OZ BOHO CHARM|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007209|MUG 12OZ BOHO CHARM|MUG|0|0|1
|900000005966|MUG|MHSSVMUG0|SC|||MUG 12OZ BOHO POINSE|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007210|MUG 12OZ BOHO POINSETTIA|MUG|0|0|1
|900000005967|MUG|MHSSVMUG0|SC|||MUG 12OZ GIVING TREE|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007212|MUG 12OZ GIVING TREE|MUG|0|0|1
|900000005968|MUG|MHSSVMUG0|SC|||MUG 12OZ SCENIC FORE|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007208|MUG 12OZ SCENIC FOREST|MUG|0|0|1
|900000005969|MUG|MHSSVMUG0|SC|||MUG 6OZ REINDEER KID|75000.0|75000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007207|MUG 6OZ REINDEER KIDS|MUG|0|0|1
|900000005970|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ S/S LUC|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007255|TUMBLER 12OZ S/S LUCY RED|TUMBLER|0|0|1
|900000005971|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ S/S LUC|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007256|TUMBLER 12OZ S/S LUCY GOLD|TUMBLER|0|0|1
|900000005972|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ S/S MIL|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007257|TUMBLER 16OZ S/S MILLER GREEN|TUMBLER|0|0|1
|900000005973|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ MADRONN|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007274|TUMBLER 12OZ MADRONNA GREEN|TUMBLER|0|0|1
|900000005974|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ HAL RED|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007253|TUMBLER 12OZ HAL RED|TUMBLER|0|0|1
|900000005975|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ HAL RED|250000.0|275000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007254|TUMBLER 16OZ HAL RED|TUMBLER|0|0|1
|900000005976|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ SCENIC|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007263|TUMBLER 12OZ SCENIC FOREST|TUMBLER|0|0|1
|900000005977|TUM|MHSSVTUM0|SC|||TUMBLER 8OZ ORNAMENT|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007269|TUMBLER 8OZ ORNAMENT LENTICULAR|TUMBLER|0|0|1
|900000005978|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ HOLIDAY|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007264|TUMBLER 12OZ HOLIDAY VILLAGE|TUMBLER|0|0|1
|900000005979|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ SKATE D|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007265|TUMBLER 12OZ SKATE DATE|TUMBLER|0|0|1
|900000005980|TUM|MHSSVTUM0|SC|||TUMBLER 10OZ SNOWMAN|125000.0|125000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007270|TUMBLER 10OZ SNOWMAN|TUMBLER|0|0|1
|900000005981|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ WINDOWP|135000.0|135000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007267|TUMBLER 16OZ WINDOWPANE|TUMBLER|0|0|1
|900000005982|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ ICICLE|135000.0|135000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007268|TUMBLER 16OZ ICICLE SPARKLE|TUMBLER|0|0|1
|900000005983|TUM|MHSSVTUM0|SC|||TUMBLER 8OZ DANCING|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007273|TUMBLER 8OZ DANCING REINDEER LENTICULAR|TUMBLER|0|0|1
|900000005984|TUM|MHSSVTUM0|SC|||TUMBLER 120Z DANCING|115000.0|115000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007272|TUMBLER 120Z DANCING REINDEER LENTICULAR|TUMBLER|0|0|1
|900000005985|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ TO GO G|135000.0|135000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007247|TUMBLER 16OZ TO GO GOLD CUP WITH STRIPED|TUMBLER|0|0|1
|900000005986|TUM|MHSSVTUM0|SC|||WATERBOTTLE 20OZ PLA|150000.0|175000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007275|WATERBOTTLE 20OZ PLASTIC|TUMBLER|0|0|1
|900000005987|MAN|MHSBWMAN0|SC|||PRESS 3 CUP CHAMBOAR|450000.0|450000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007001|PRESS 3 CUP CHAMBOARD RED|MANUAL|0|0|1
|900000005988|OTH|MHSSVOTH0|SC|||ORNAMENT RED CUP|55000.0|55000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007391|ORNAMENT RED CUP|OTHERS|0|0|1
|900000005989|ACC|MORSEACC0|SC|||BEARISTA BEAR BOY SN|165000.0|165000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007463|BEARISTA BEAR BOY SNOWMAN|ACCESSORIES|0|0|1
|900000005990|ACC|MORSEACC0|SC|||BEARISTA BEAR GIRL S|165000.0|165000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007465|BEARISTA BEAR GIRL SNOWMAN|ACCESSORIES|0|0|1
|900000005991|OTH|MHSSVOTH0|SC|||ORNAMENT COLD CUP|55000.0|55000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11007388|ORNAMENT COLD CUP|OTHERS|0|0|1
|900000006015|CAN|MPFCOCAN0|SC|||AFTER COFFEE PEPPERM|25000.0|25000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/12/08 00:00:00.000000000|EA|S11006694|AFTER COFFEE PEPPERMINT MINTS 24/PAC|CANDY|0|0|1
|900000006016|PAP|NPKPKPAP9|SC|250042||BAG INT'S SHOPPER CS|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|PAK|S11009129|BAG INT'S SHOPPER CS/250 HOL 13|PAPER SUPPLIES|0|0|1
|900000006023|TUM|MHSSWTUM0|SC|||TUMBLER SCI LOGO 16O|125000.0|125000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11006052|TUMBLER SCI LOGO 16OZ|TUMBLER|0|0|1
|900000006024|TUM|MHSSWTUM0|SC|||TUMBLER SCI CREATE 8|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11006059|TUMBLER SCI CREATE 8OZ|TUMBLER|0|0|1
|900000006025|TUM|MHSSWTUM0|SC|||TUMBLER SCI S/S HAL|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11006050|TUMBLER SCI S/S HAL 12OZ|TUMBLER|0|0|1
|900000006026|TUM|MHSSWTUM0|SC|||TUMBLER SCI CREATE Y|135000.0|135000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11006049|TUMBLER SCI CREATE YOUR OWN 16OZ|TUMBLER|0|0|1
|900000006032|CAN|MPFCOCAN0|SC|||AFTER COFFEE PEPPERM|25000.0|25000.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/11/30 00:00:00.000000000|EA|S11006693|AFTER COFFEE PEPPERMINT GUM 24/PAC|CANDY|0|0|1
|900000006040|SYR|FBVADSYR0|SC|000062||ADDITIONAL SYRUP, CR|5000.0|5000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/11/03 00:00:00.000000000|EA|10000078C73Z00|ADDITIONAL SYRUP, CREME BRULEE, -|SYRUP|0|0|1
|900000006050|ACC|MHSSWACC0|SC|||SCOOP S/S 2TBSP FY09|50000.0|50000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11003026|SCOOP S/S 2TBSP FY09 2/IP|ACCESSORIES|0|0|1
|900000006064|OTH|MORSEOTH0|SC|||BEARISTA BEAR RABBIT|150000.0|150000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008144|BEARISTA BEAR RABBIT SCI|OTHERS|0|0|1
|900000006065|OTH|MORSEOTH0|SC|||WINTER BEAR GIRL FY1|150000.0|150000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008095|WINTER BEAR GIRL FY11 SCI|OTHERS|0|0|1
|900000006066|MUG|MHSSVMUG0|SC|||MUG SCI CONNECT WITH|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008128|MUG SCI CONNECT WITH LOVE|MUG|0|0|1
|900000006067|MUG|MHSSVMUG0|SC|||MUG SCI ABBEY RED HE|75000.0|75000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008127|MUG SCI ABBEY RED HEART|MUG|0|0|1
|900000006068|MUG|MHSSVMUG0|SC|||MUG SCI RED CONE LOG|90000.0|90000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008126|MUG SCI RED CONE LOGO|MUG|0|0|1
|900000006069|MUG|MHSSVMUG0|SC|||MUG 12OZ BEST BUY CO|75000.0|75000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008124|MUG 12OZ BEST BUY CONE|MUG|0|0|1
|900000006070|MUG|MHSSVMUG0|SC|||MUG 8OZ BEST BUY CON|65000.0|65000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008123|MUG 8OZ BEST BUY CONE|MUG|0|0|1
|900000006071|MUG|MHSSVMUG0|SC|||MUG SCI SENDING MY L|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008118|MUG SCI SENDING MY LOVE|MUG|0|0|1
|900000006072|MUG|MHSSVMUG0|SC|||MUG SCI RABBIT CNY 1|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008117|MUG SCI RABBIT CNY 11|MUG|0|0|1
|900000006073|TUM|MHSSVTUM0|SC|||TUMBLER SCI GOLDEN R|150000.0|150000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008153|TUMBLER SCI GOLDEN RABBIT 12OZ|TUMBLER|0|0|1
|900000006074|TUM|MHSSVTUM0|SC|||TUMBLER SCI SS CHAND|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008152|TUMBLER SCI SS CHANDLER BRNZ 16|TUMBLER|0|0|1
|900000006075|TUM|MHSSVTUM0|SC|||TUMBLER SCI HEART BE|125000.0|125000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008151|TUMBLER SCI HEART BEATS 12OZ|TUMBLER|0|0|1
|900000006076|TUM|MHSSVTUM0|SC|||TUMBLER SCI HEART BE|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008150|TUMBLER SCI HEART BEATS 8OZ|TUMBLER|0|0|1
|900000006077|TUM|MHSSVTUM0|SC|||TUMBLER SCI LOVE 12O|100000.0|100000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008148|TUMBLER SCI LOVE 12OZ|TUMBLER|0|0|1
|900000006078|TUM|MHSSVTUM0|SC|||TUMBLER SCI LOVE 8OZ|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008147|TUMBLER SCI LOVE 8OZ|TUMBLER|0|0|1
|900000006079|TUM|MHSSVTUM0|SC|||TUMBLER SCI LUSTROUS|125000.0|125000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008146|TUMBLER SCI LUSTROUS LEAF 16OZ|TUMBLER|0|0|1
|900000006080|FIL|MHSBWFIL0|SC|||#2 - 40 CT WHITE PAP|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11005426|#2 - 40 CT WHITE PAPER FILTER|FILTER|0|0|1
|900000006081|FIL|MHSBWFIL0|SC|||#4 - 40 CT WHITE PAP|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11005427|#4 - 40 CT WHITE PAPER FILTER|FILTER|0|0|1
|900000006082|FIL|MHSBWFIL0|SC|||OVAL PRESS 8C BLACK|400000.0|400000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11005800|OVAL PRESS 8C BLACK KENYA SCI|FILTER|0|0|1
|900000006086|ELT|MHSBWELT1|SC|||SAECO CHRISTMAS PACK|1000000.0|1000000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|SAECO006|SAECO CHRISTMAS PACKAGING|ELECTRICAL|0|0|1
|900000006113|MUG|MHSSVMUG0|SC|||MUG 10OZ SUMATRA IN|115000.0|115000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11009050|MUG 10OZ SUMATRA IN BOX|MUG|0|0|1
|900000006114|TUM|MHSSVTUM0|SC|||TUMBLER 10OZ TEA|275000.0|275000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008895|TUMBLER 10OZ TEA|TUMBLER|0|0|1
|900000006115|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ S/S CON|275000.0|275000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008849|TUMBLER 16OZ S/S CONCORD GREEN|TUMBLER|0|0|1
|900000006116|TUM|MHSSVTUM0|SC|||TUMBLER 12OZ S/S MAD|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008853|TUMBLER 12OZ S/S MADRONA BLUE|TUMBLER|0|0|1
|900000006117|TUM|MHSSVTUM0|SC|||TUMBLER 8OZ RECYCLED|115000.0|115000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008896|TUMBLER 8OZ RECYCLED|TUMBLER|0|0|1
|900000006118|TUM|MHSSVTUM0|SC|||TUMBLER 1OZ RECYCLED|135000.0|135000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008897|TUMBLER 1OZ RECYCLED|TUMBLER|0|0|1
|900000006119|TUM|MHSSVTUM0|SC|||TUMBLER 16OZ RECYCLE|155000.0|155000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008898|TUMBLER 16OZ RECYCLED|TUMBLER|0|0|1
|900000006120|TUM|MHSSVTUM0|SC|||TUMBLER 20OZ RECYCLE|165000.0|165000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008899|TUMBLER 20OZ RECYCLED|TUMBLER|0|0|1
|900000006121|TUM|MHSSWTUM0|SC|||TUMBLER SCI CHERRY B|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008905|TUMBLER SCI CHERRY BLOSSOM 12|TUMBLER|0|0|1
|900000006122|TUM|MHSSWTUM0|SC|||TUMBLER SCI S/S CHER|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008851|TUMBLER SCI S/S CHERRY BLOSSOM 12|TUMBLER|0|0|1
|900000006123|TUM|MHSSVTUM0|SC|||WTR BTL SCI CHERRY B|135000.0|135000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008907|WTR BTL SCI CHERRY BLOSSOM 20|TUMBLER|0|0|1
|900000006124|MUG|MHSSVMUG0|SC|||MUG 12OZ HERITAGE BA|90000.0|90000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008507|MUG 12OZ HERITAGE BADGE|MUG|0|0|1
|900000006125|MUG|MHSSVMUG0|SC|||MUG 3OZ BEST BUY CON|45000.0|45000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008782|MUG 3OZ BEST BUY CONE|MUG|0|0|1
|900000006126|MUG|MHSSVMUG0|SC|||MUG 16OZ BEST BUY CO|85000.0|85000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008780|MUG 16OZ BEST BUY CONE|MUG|0|0|1
|900000006127|MUG|MHSSVMUG0|SC|||MUG 20OZ BEST BUY CO|105000.0|105000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008779|MUG 20OZ BEST BUY CONE|MUG|0|0|1
|900000006128|MUG|MHSSVMUG0|SC|||BEARISTA BEAR CHERRY|150000.0|150000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11009064|BEARISTA BEAR CHERRY BLOSSOM 2011|MUG|0|0|1
|900000006130|ACC|MHSSWACC0|SC|||CANISTER 250G HERITA|175000.0|175000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008508|CANISTER 250G HERITAGE BADGE|ACCESSORIES|0|0|1
|900000006150|COF|RDMBBCOF0|SC|||FRAPP ROAST SOLUBLE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2020/03/26 00:00:00.000000000|UNT|S11007140|FRAPP ROAST SOLUBLE 24/CS|COFFEE BAN 1/2 LB|0|0|1
|900000006166|OTH|MORACOTH0|SC|000047||PRTNR BOOK ONWARD, H|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11012015|PRTNR BOOK ONWARD, H SCHULTZ|OTHERS|0|0|1
|900000006169|SPA|NSPSMSPA9|SC|||KIT S/S PUMP PARTS|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11008950|KIT S/S PUMP PARTS|SPAREPART|0|0|1
|900000006182|OTH|MORACOTH0|SC|||RETAIL BOOK ONWARD H|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11012014|RETAIL BOOK ONWARD H. SCHULTZ|OTHERS|0|0|1
|900000006217|MKT|MHSSWMKT0|SC|||BATAM NEW CITY MUG 1|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER070|BATAM NEW CITY MUG 16OZ|IDO MARKET|0|0|1
|900000006218|MKT|MHSSWMKT0|SC|||MAKASSAR NEW CITY MU|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER072|MAKASSAR NEW CITY MUG 16 OZ|IDO MARKET|0|0|1
|900000006220|MKT|MHSSWMKT0|SC|||BALIKPAPAN NEW CITY|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER071|BALIKPAPAN NEW CITY MUG 16 OZ|IDO MARKET|0|0|1
|900000006221|MKT|MHSSWMKT0|SC|||YOGYAKARTA NEW CITY|95000.0|95000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER073|YOGYAKARTA NEW CITY MUG 16 OZ|IDO MARKET|0|0|1
|900000006222|MKT|MHSSWMKT0|SC|||MUG ANNIVERSARY 9TH|50000.0|50000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER090|MUG ANNIVERSARY 9TH|IDO MARKET|0|0|1
|900000006245|MKT|MHSSWMKT0|SC|||BALI NEW CITY MUG 16|95000.0|125000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|MER075|BALI NEW CITY MUG 16 OZ|IDO MARKET|0|0|1
